filepath,label,split,duration_s
data/processed/audio/no_drone/5-198278-C-70.wav,no_drone,train,1.0216875
data/processed/audio/no_drone/4-188293-A-152.wav,no_drone,train,0.97525
data/processed/audio/no_drone/3-112557-A-233.wav,no_drone,train,1.0216875
data/processed/audio/no_drone/1-88409-A-450.wav,no_drone,train,1.0216875
data/processed/audio/no_drone/2-102414-A-174.wav,no_drone,train,0.95975
data/processed/audio/drone/extra_membo_D2_2005.wav,drone,train,1.0026875
data/processed/audio/no_drone/1-95563-A-310.wav,no_drone,train,1.0216875
data/processed/audio/drone/Membo_0_008-membo_002_.wav,drone,train,1.024
data/processed/audio/no_drone/1-54752-A-184.wav,no_drone,train,0.95975
data/processed/audio/drone/mixed_membo_0-membo_000_.wav,drone,train,1.024
data/processed/audio/drone/B_S2_D1_116-bebop_002_.wav,drone,train,1.024
data/processed/audio/drone/Membo_2_016-membo_000_.wav,drone,train,1.024
data/processed/audio/drone/mixed_membo_38-membo_003_.wav,drone,train,1.024
data/processed/audio/drone/B_S2_D1_085-bebop_004_.wav,drone,train,0.896
data/processed/audio/no_drone/1-19898-B-412.wav,no_drone,train,0.97525
data/processed/audio/drone/B_S2_D1_124-bebop_004_.wav,drone,train,0.896
data/processed/audio/no_drone/5-204352-B-132.wav,no_drone,train,0.97525
data/processed/audio/drone/Membo_2_019-membo_004_.wav,drone,train,0.896
data/processed/audio/no_drone/3-163288-A-13.wav,no_drone,train,1.0216875
data/processed/audio/no_drone/5-233787-A-73.wav,no_drone,train,1.0216875
data/processed/audio/drone/mixed_membo_60-membo_002_.wav,drone,train,1.024
data/processed/audio/drone/Membo_0_041-membo_003_.wav,drone,train,1.024
data/processed/audio/no_drone/3-171012-A-382.wav,no_drone,train,0.97525
data/processed/audio/drone/Membo_0_036-membo_003_.wav,drone,train,1.024
data/processed/audio/drone/Membo_2_027-membo_000_.wav,drone,train,1.024
data/processed/audio/drone/B_S2_D1_101-bebop_000_.wav,drone,train,1.024
data/processed/audio/drone/mixed_membo_45-membo_003_.wav,drone,train,1.024
data/processed/audio/drone/mixed_14-bebop_004_.wav,drone,train,0.904
data/processed/audio/no_drone/1-115546-A-483.wav,no_drone,train,1.0216875
data/processed/audio/drone/Membo_0_012-membo_000_.wav,drone,train,1.024
data/processed/audio/drone/mixed_membo_6-membo_003_.wav,drone,train,1.024
data/processed/audio/no_drone/3-151557-B-281.wav,no_drone,train,1.0216875
data/processed/audio/no_drone/3-140199-A-84.wav,no_drone,train,0.95975
data/processed/audio/no_drone/4-159609-B-143.wav,no_drone,train,1.0216875
data/processed/audio/no_drone/1-50454-A-440.wav,no_drone,train,1.0216875
data/processed/audio/no_drone/1-32373-A-351.wav,no_drone,train,1.0216875
data/processed/audio/drone/DJI_Mini3_6.wav,drone,train,5.0
data/processed/audio/drone/mixed_19-bebop_000_.wav,drone,train,1.024
data/processed/audio/no_drone/3-103051-B-194.wav,no_drone,train,0.95975
data/processed/audio/drone/B_S2_D1_084-bebop_002_.wav,drone,train,1.024
data/processed/audio/no_drone/3-166326-A-151.wav,no_drone,train,1.0216875
data/processed/audio/drone/Membo_1_046-membo_003_.wav,drone,train,1.024
data/processed/audio/no_drone/3-164120-A-111.wav,no_drone,train,1.0216875
data/processed/audio/drone/mixed_membo_19-membo_000_.wav,drone,train,1.024
data/processed/audio/drone/mixed_47-bebop_003_.wav,drone,train,1.024
data/processed/audio/drone/mixed_membo_2-membo_004_.wav,drone,train,0.904
data/processed/audio/drone/B_S2_D1_121-bebop_002_.wav,drone,train,1.024
data/processed/audio/drone/mixed_membo_28-membo_000_.wav,drone,train,1.024
data/processed/audio/no_drone/1-51433-A-170.wav,no_drone,train,1.0216875
data/processed/audio/drone/mixed_43-bebop_003_.wav,drone,train,1.024
data/processed/audio/no_drone/5-234923-A-322.wav,no_drone,train,0.97525
data/processed/audio/no_drone/5-260433-A-391.wav,no_drone,train,1.0216875
data/processed/audio/drone/B_S2_D1_103-bebop_004_.wav,drone,train,0.896
data/processed/audio/drone/B_S2_D1_124-bebop_000_.wav,drone,train,1.024
data/processed/audio/drone/mixed_45-bebop_003_.wav,drone,train,1.024
data/processed/audio/drone/mixed_65-bebop_004_.wav,drone,train,0.904
data/processed/audio/drone/mixed_29-bebop_004_.wav,drone,train,0.904
data/processed/audio/no_drone/4-212604-C-154.wav,no_drone,train,0.95975
data/processed/audio/no_drone/3-103050-A-190.wav,no_drone,train,1.0216875
data/processed/audio/no_drone/1-47819-C-50.wav,no_drone,train,1.0216875
data/processed/audio/drone/Membo_1_032-membo_003_.wav,drone,train,1.024
data/processed/audio/drone/mixed_membo_20-membo_003_.wav,drone,train,1.024
data/processed/audio/no_drone/3-125418-A-240.wav,no_drone,train,1.0216875
data/processed/audio/drone/B_S2_D1_129-bebop_004_.wav,drone,train,0.896
data/processed/audio/no_drone/2-182508-B-80.wav,no_drone,train,1.0216875
data/processed/audio/drone/Membo_1_032-membo_000_.wav,drone,train,1.024
data/processed/audio/no_drone/2-114609-B-281.wav,no_drone,train,1.0216875
data/processed/audio/drone/B_S2_D1_120-bebop_000_.wav,drone,train,1.024
data/processed/audio/no_drone/5-233312-A-283.wav,no_drone,train,1.0216875
data/processed/audio/drone/Membo_0_014-membo_002_.wav,drone,train,1.024
data/processed/audio/no_drone/2-76408-C-220.wav,no_drone,train,1.0216875
data/processed/audio/drone/mixed_membo_14-membo_000_.wav,drone,train,1.024
data/processed/audio/drone/mixed_36-bebop_003_.wav,drone,train,1.024
data/processed/audio/no_drone/5-180156-C-431.wav,no_drone,train,1.0216875
data/processed/audio/drone/mixed_membo_28-membo_001_.wav,drone,train,1.024
data/processed/audio/no_drone/3-117504-A-161.wav,no_drone,train,1.0216875
data/processed/audio/drone/mixed_membo_8-membo_002_.wav,drone,train,1.024
data/processed/audio/drone/mixed_membo_8-membo_000_.wav,drone,train,1.024
data/processed/audio/drone/B_S2_D1_071-bebop_001_.wav,drone,train,1.024
data/processed/audio/no_drone/4-175000-B-402.wav,no_drone,train,0.97525
data/processed/audio/no_drone/3-145387-A-292.wav,no_drone,train,0.97525
data/processed/audio/drone/Membo_2_019-membo_003_.wav,drone,train,1.024
data/processed/audio/drone/Membo_1_048-membo_000_.wav,drone,train,1.024
data/processed/audio/no_drone/3-96606-B-493.wav,no_drone,train,1.0216875
data/processed/audio/drone/B_S2_D1_131-bebop_003_.wav,drone,train,1.024
data/processed/audio/no_drone/1-40621-A-282.wav,no_drone,train,0.97525
data/processed/audio/drone/Membo_2_017-membo_003_.wav,drone,train,1.024
data/processed/audio/drone/DJI_Mavic_Mini2_35.wav,drone,train,5.0
data/processed/audio/no_drone/3-164592-A-154.wav,no_drone,train,0.95975
data/processed/audio/no_drone/2-32834-A-42.wav,no_drone,train,0.97525
data/processed/audio/no_drone/1-45641-A-271.wav,no_drone,train,1.0216875
data/processed/audio/drone/mixed_22-bebop_000_.wav,drone,train,1.024
data/processed/audio/drone/B_S2_D1_119-bebop_003_.wav,drone,train,1.024
data/processed/audio/no_drone/4-150364-B-462.wav,no_drone,train,0.97525
data/processed/audio/drone/mixed_17-bebop_000_.wav,drone,train,1.024
data/processed/audio/no_drone/silence017.wav,no_drone,train,1.1145625
data/processed/audio/no_drone/1-69422-A-34.wav,no_drone,train,0.95975
data/processed/audio/no_drone/5-177034-A-180.wav,no_drone,train,1.0216875
data/processed/audio/drone/Membo_0_001-membo_003_.wav,drone,train,1.024
data/processed/audio/drone/mixed_52-bebop_003_.wav,drone,train,1.024
data/processed/audio/no_drone/4-157611-B-413.wav,no_drone,train,1.0216875
data/processed/audio/no_drone/3-171281-A-63.wav,no_drone,train,1.0216875
data/processed/audio/drone/Membo_1_032-membo_002_.wav,drone,train,1.024
data/processed/audio/no_drone/1-13571-A-464.wav,no_drone,train,0.95975
data/processed/audio/drone/mixed_27-bebop_004_.wav,drone,train,0.904
data/processed/audio/drone/mixed_20-bebop_003_.wav,drone,train,1.024
data/processed/audio/no_drone/4-198962-A-254.wav,no_drone,train,0.95975
data/processed/audio/drone/Membo_0_005-membo_003_.wav,drone,train,1.024
data/processed/audio/no_drone/2-83667-A-342.wav,no_drone,train,0.97525
data/processed/audio/no_drone/5-205589-A-173.wav,no_drone,train,1.0216875
data/processed/audio/drone/B_S2_D1_131-bebop_004_.wav,drone,train,0.896
data/processed/audio/drone/extra_membo_D2_2013.wav,drone,train,1.0026875
data/processed/audio/no_drone/5-216131-A-320.wav,no_drone,train,1.0216875
data/processed/audio/drone/B_S2_D1_107-bebop_000_.wav,drone,train,1.024
data/processed/audio/no_drone/3-103401-C-334.wav,no_drone,train,0.95975
data/processed/audio/no_drone/2-78781-A-470.wav,no_drone,train,1.0216875
data/processed/audio/drone/Membo_2_016-membo_004_.wav,drone,train,1.024
data/processed/audio/no_drone/5-250026-A-300.wav,no_drone,train,1.0216875
data/processed/audio/no_drone/3-182023-A-300.wav,no_drone,train,1.0216875
data/processed/audio/drone/B_S2_D1_102-bebop_004_.wav,drone,train,0.896
data/processed/audio/no_drone/2-64963-A-153.wav,no_drone,train,1.0216875
data/processed/audio/no_drone/4-250869-A-22.wav,no_drone,train,0.97525
data/processed/audio/no_drone/2-76868-A-63.wav,no_drone,train,1.0216875
data/processed/audio/no_drone/1-23094-B-152.wav,no_drone,train,0.97525
data/processed/audio/no_drone/2-25293-A-224.wav,no_drone,train,0.95975
data/processed/audio/no_drone/3-118972-B-410.wav,no_drone,train,1.0216875
data/processed/audio/no_drone/3-51909-A-424.wav,no_drone,train,0.95975
data/processed/audio/drone/mixed_60-bebop_003_.wav,drone,train,1.024
data/processed/audio/no_drone/5-185516-A-274.wav,no_drone,train,0.95975
data/processed/audio/no_drone/4-201988-A-441.wav,no_drone,train,1.0216875
data/processed/audio/no_drone/1-115921-A-224.wav,no_drone,train,0.95975
data/processed/audio/no_drone/5-213836-A-90.wav,no_drone,train,1.0216875
data/processed/audio/drone/mixed_42-bebop_001_.wav,drone,train,1.024
data/processed/audio/drone/mixed_membo_64-membo_003_.wav,drone,train,1.024
data/processed/audio/no_drone/1-30226-A-04.wav,no_drone,train,0.95975
data/processed/audio/no_drone/3-83527-A-42.wav,no_drone,train,0.97525
data/processed/audio/drone/mixed_39-bebop_003_.wav,drone,train,1.024
data/processed/audio/no_drone/1-76831-C-420.wav,no_drone,train,1.0216875
data/processed/audio/no_drone/2-89516-A-374.wav,no_drone,train,0.95975
data/processed/audio/drone/Membo_1_002-membo_004_.wav,drone,train,0.896
data/processed/audio/drone/mixed_membo_49-membo_004_.wav,drone,train,0.904
data/processed/audio/drone/mixed_membo_24-membo_001_.wav,drone,train,1.024
data/processed/audio/drone/mixed_56-bebop_003_.wav,drone,train,1.024
data/processed/audio/drone/B_S2_D1_133-bebop_000_.wav,drone,train,0.772
data/processed/audio/drone/mixed_membo_2-membo_001_.wav,drone,train,1.024
data/processed/audio/drone/mixed_membo_37-membo_004_.wav,drone,train,0.904
data/processed/audio/no_drone/1-17565-A-123.wav,no_drone,train,1.0216875
data/processed/audio/no_drone/5-194930-B-12.wav,no_drone,train,0.97525
data/processed/audio/drone/Membo_1_031-membo_004_.wav,drone,train,0.896
data/processed/audio/no_drone/3-143933-A-382.wav,no_drone,train,0.97525
data/processed/audio/no_drone/3-51731-A-424.wav,no_drone,train,0.95975
data/processed/audio/no_drone/5-160614-F-484.wav,no_drone,train,0.95975
data/processed/audio/drone/B_S2_D1_095-bebop_001_.wav,drone,train,1.024
data/processed/audio/no_drone/2-188822-D-401.wav,no_drone,train,1.0216875
data/processed/audio/drone/B_S2_D1_093-bebop_004_.wav,drone,train,0.896
data/processed/audio/no_drone/1-51170-A-182.wav,no_drone,train,0.97525
data/processed/audio/drone/Membo_0_017-membo_001_.wav,drone,train,1.024
data/processed/audio/drone/mixed_membo_1-membo_002_.wav,drone,train,1.024
data/processed/audio/no_drone/5-213855-A-03.wav,no_drone,train,1.0216875
data/processed/audio/no_drone/1-84704-A-390.wav,no_drone,train,1.0216875
data/processed/audio/drone/B_S2_D1_079-bebop_000_.wav,drone,train,1.024
data/processed/audio/drone/mixed_membo_13-membo_004_.wav,drone,train,0.904
data/processed/audio/drone/B_S2_D1_095-bebop_004_.wav,drone,train,0.896
data/processed/audio/drone/mixed_membo_26-membo_003_.wav,drone,train,1.024
data/processed/audio/drone/mixed_31-bebop_003_.wav,drone,train,1.024
data/processed/audio/no_drone/2-109231-C-90.wav,no_drone,train,1.0216875
data/processed/audio/drone/mixed_membo_14-membo_002_.wav,drone,train,1.024
data/processed/audio/no_drone/5-182012-A-360.wav,no_drone,train,1.0216875
data/processed/audio/drone/mixed_membo_48-membo_003_.wav,drone,train,1.024
data/processed/audio/drone/Membo_0_034-membo_003_.wav,drone,train,1.024
data/processed/audio/drone/mixed_membo_10-membo_000_.wav,drone,train,1.024
data/processed/audio/drone/mixed_membo_53-membo_003_.wav,drone,train,1.024
data/processed/audio/drone/B_S2_D1_105-bebop_002_.wav,drone,train,1.024
data/processed/audio/drone/mixed_membo_27-membo_002_.wav,drone,train,1.024
data/processed/audio/no_drone/2-141682-A-363.wav,no_drone,train,1.0216875
data/processed/audio/drone/Membo_2_020-membo_000_.wav,drone,train,1.024
data/processed/audio/no_drone/2-109371-D-163.wav,no_drone,train,1.0216875
data/processed/audio/no_drone/5-259640-A-291.wav,no_drone,train,1.0216875
data/processed/audio/no_drone/5-205589-B-173.wav,no_drone,train,1.0216875
data/processed/audio/no_drone/1-61534-A-270.wav,no_drone,train,1.0216875
data/processed/audio/no_drone/3-128512-A-473.wav,no_drone,train,1.0216875
data/processed/audio/drone/mixed_7-bebop_004_.wav,drone,train,0.904
data/processed/audio/drone/mixed_44-bebop_000_.wav,drone,train,1.024
data/processed/audio/no_drone/3-246513-B-162.wav,no_drone,train,0.97525
data/processed/audio/no_drone/3-170383-A-381.wav,no_drone,train,1.0216875
data/processed/audio/no_drone/2-134915-A-303.wav,no_drone,train,1.0216875
data/processed/audio/no_drone/silence001.wav,no_drone,train,1.1145625
data/processed/audio/no_drone/4-204777-A-393.wav,no_drone,train,1.0216875
data/processed/audio/drone/mixed_21-bebop_000_.wav,drone,train,1.024
data/processed/audio/no_drone/5-195517-A-74.wav,no_drone,train,0.95975
data/processed/audio/drone/mixed_62-bebop_000_.wav,drone,train,1.024
data/processed/audio/no_drone/1-69165-A-341.wav,no_drone,train,1.0216875
data/processed/audio/drone/mixed_membo_21-membo_002_.wav,drone,train,1.024
data/processed/audio/no_drone/2-209474-A-252.wav,no_drone,train,0.97525
data/processed/audio/no_drone/2-73544-A-272.wav,no_drone,train,0.97525
data/processed/audio/no_drone/2-72547-C-142.wav,no_drone,train,0.97525
data/processed/audio/drone/B_S2_D1_126-bebop_002_.wav,drone,train,1.024
data/processed/audio/no_drone/3-157187-A-123.wav,no_drone,train,1.0216875
data/processed/audio/no_drone/5-213855-A-01.wav,no_drone,train,1.0216875
data/processed/audio/no_drone/3-156393-A-351.wav,no_drone,train,1.0216875
data/processed/audio/no_drone/1-115920-A-223.wav,no_drone,train,1.0216875
data/processed/audio/no_drone/1-29561-A-104.wav,no_drone,train,0.95975
data/processed/audio/drone/Membo_0_006-membo_002_.wav,drone,train,1.024
data/processed/audio/no_drone/5-242932-B-260.wav,no_drone,train,1.0216875
data/processed/audio/no_drone/4-189832-A-220.wav,no_drone,train,1.0216875
data/processed/audio/drone/mixed_membo_40-membo_000_.wav,drone,train,1.024
data/processed/audio/drone/mixed_22-bebop_003_.wav,drone,train,1.024
data/processed/audio/no_drone/2-65484-A-184.wav,no_drone,train,0.95975
data/processed/audio/drone/mixed_66-bebop_004_.wav,drone,train,0.904
data/processed/audio/no_drone/2-77945-B-411.wav,no_drone,train,1.0216875
data/processed/audio/no_drone/1-79146-A-290.wav,no_drone,train,1.0216875
data/processed/audio/no_drone/4-194680-A-363.wav,no_drone,train,1.0216875
data/processed/audio/no_drone/3-62878-A-424.wav,no_drone,train,0.95975
data/processed/audio/drone/Membo_1_031-membo_002_.wav,drone,train,1.024
data/processed/audio/drone/Membo_0_040-membo_000_.wav,drone,train,1.024
data/processed/audio/no_drone/3-103401-B-330.wav,no_drone,train,1.0216875
data/processed/audio/drone/extra_membo_D2_2002.wav,drone,train,1.0026875
data/processed/audio/drone/B_S2_D1_109-bebop_000_.wav,drone,train,1.024
data/processed/audio/no_drone/1-39937-A-283.wav,no_drone,train,1.0216875
data/processed/audio/no_drone/4-181035-A-384.wav,no_drone,train,0.95975
data/processed/audio/no_drone/silence258.wav,no_drone,train,1.1145625
data/processed/audio/drone/mixed_13-bebop_000_.wav,drone,train,1.024
data/processed/audio/no_drone/2-104877-A-34.wav,no_drone,train,0.95975
data/processed/audio/no_drone/1-101296-A-193.wav,no_drone,train,1.0216875
data/processed/audio/no_drone/5-198278-C-74.wav,no_drone,train,0.95975
data/processed/audio/drone/Membo_2_027-membo_003_.wav,drone,train,1.024
data/processed/audio/drone/B_S2_D1_077-bebop_003_.wav,drone,train,1.024
data/processed/audio/no_drone/4-163606-A-161.wav,no_drone,train,1.0216875
data/processed/audio/no_drone/5-233260-A-231.wav,no_drone,train,1.0216875
data/processed/audio/drone/B_S2_D1_067-bebop_001_.wav,drone,train,1.024
data/processed/audio/drone/Membo_2_010-membo_003_.wav,drone,train,1.024
data/processed/audio/drone/mixed_3-bebop_004_.wav,drone,train,0.904
data/processed/audio/no_drone/5-187979-A-212.wav,no_drone,train,0.97525
data/processed/audio/drone/mixed_10-bebop_004_.wav,drone,train,0.904
data/processed/audio/no_drone/4-191246-A-74.wav,no_drone,train,0.95975
data/processed/audio/no_drone/2-106849-A-474.wav,no_drone,train,0.95975
data/processed/audio/no_drone/5-207836-C-290.wav,no_drone,train,1.0216875
data/processed/audio/no_drone/1-211527-C-203.wav,no_drone,train,1.0216875
data/processed/audio/drone/mixed_55-bebop_004_.wav,drone,train,0.904
data/processed/audio/no_drone/silence181.wav,no_drone,train,0.743
data/processed/audio/no_drone/1-39835-B-90.wav,no_drone,train,1.0216875
data/processed/audio/no_drone/1-53670-A-184.wav,no_drone,train,0.95975
data/processed/audio/no_drone/5-188606-A-334.wav,no_drone,train,0.95975
data/processed/audio/no_drone/4-232495-A-60.wav,no_drone,train,1.0216875
data/processed/audio/drone/B_S2_D1_096-bebop_003_.wav,drone,train,1.024
data/processed/audio/drone/Membo_2_014-membo_000_.wav,drone,train,1.024
data/processed/audio/drone/Membo_2_016-membo_003_.wav,drone,train,1.024
data/processed/audio/no_drone/1-44831-A-13.wav,no_drone,train,1.0216875
data/processed/audio/drone/mixed_1-bebop_000_.wav,drone,train,1.024
data/processed/audio/no_drone/4-204777-A-390.wav,no_drone,train,1.0216875
data/processed/audio/drone/B_S2_D1_090-bebop_001_.wav,drone,train,1.024
data/processed/audio/drone/B_S2_D1_125-bebop_004_.wav,drone,train,0.896
data/processed/audio/no_drone/1-49409-B-83.wav,no_drone,train,1.0216875
data/processed/audio/no_drone/4-119647-C-483.wav,no_drone,train,1.0216875
data/processed/audio/drone/mixed_49-bebop_001_.wav,drone,train,1.024
data/processed/audio/drone/extra_membo_D2_2029.wav,drone,train,1.0026875
data/processed/audio/no_drone/3-124795-A-282.wav,no_drone,train,0.97525
data/processed/audio/no_drone/2-102567-C-351.wav,no_drone,train,1.0216875
data/processed/audio/drone/B_S2_D1_089-bebop_003_.wav,drone,train,1.024
data/processed/audio/drone/Membo_2_020-membo_003_.wav,drone,train,1.024
data/processed/audio/no_drone/1-26143-A-213.wav,no_drone,train,1.0216875
data/processed/audio/drone/mixed_membo_61-membo_001_.wav,drone,train,1.024
data/processed/audio/no_drone/3-180147-A-300.wav,no_drone,train,1.0216875
data/processed/audio/drone/mixed_membo_59-membo_002_.wav,drone,train,1.024
data/processed/audio/drone/mixed_membo_62-membo_000_.wav,drone,train,1.024
data/processed/audio/no_drone/1-22694-A-202.wav,no_drone,train,0.97525
data/processed/audio/drone/B_S2_D1_087-bebop_001_.wav,drone,train,1.024
data/processed/audio/drone/mixed_36-bebop_002_.wav,drone,train,1.024
data/processed/audio/drone/Membo_0_017-membo_000_.wav,drone,train,1.024
data/processed/audio/no_drone/1-115521-A-190.wav,no_drone,train,1.0216875
data/processed/audio/no_drone/2-118459-B-322.wav,no_drone,train,0.97525
data/processed/audio/no_drone/1-260640-C-21.wav,no_drone,train,1.0216875
data/processed/audio/drone/mixed_membo_37-membo_002_.wav,drone,train,1.024
data/processed/audio/no_drone/2-122616-A-143.wav,no_drone,train,1.0216875
data/processed/audio/drone/extra_membo_D2_2054.wav,drone,train,1.0026875
data/processed/audio/no_drone/4-185575-B-204.wav,no_drone,train,0.95975
data/processed/audio/no_drone/4-169127-A-414.wav,no_drone,train,0.95975
data/processed/audio/no_drone/3-105235-A-72.wav,no_drone,train,0.97525
data/processed/audio/no_drone/3-119120-A-480.wav,no_drone,train,1.0216875
data/processed/audio/drone/B_S2_D1_109-bebop_001_.wav,drone,train,1.024
data/processed/audio/no_drone/5-242492-A-31.wav,no_drone,train,1.0216875
data/processed/audio/drone/mixed_membo_41-membo_002_.wav,drone,train,1.024
data/processed/audio/drone/mixed_5-bebop_002_.wav,drone,train,1.024
data/processed/audio/drone/mixed_membo_21-membo_000_.wav,drone,train,1.024
data/processed/audio/drone/B_S2_D1_114-bebop_000_.wav,drone,train,1.024
data/processed/audio/no_drone/3-103051-A-191.wav,no_drone,train,1.0216875
data/processed/audio/no_drone/3-118658-B-412.wav,no_drone,train,0.97525
data/processed/audio/no_drone/5-205090-A-322.wav,no_drone,train,0.97525
data/processed/audio/no_drone/1-28005-A-183.wav,no_drone,train,1.0216875
data/processed/audio/no_drone/5-254160-A-220.wav,no_drone,train,1.0216875
data/processed/audio/no_drone/3-146186-A-441.wav,no_drone,train,1.0216875
data/processed/audio/drone/mixed_58-bebop_003_.wav,drone,train,1.024
data/processed/audio/no_drone/5-117122-A-421.wav,no_drone,train,1.0216875
data/processed/audio/no_drone/2-70936-A-421.wav,no_drone,train,1.0216875
data/processed/audio/no_drone/1-21421-A-463.wav,no_drone,train,1.0216875
data/processed/audio/drone/Membo_0_012-membo_001_.wav,drone,train,1.024
data/processed/audio/no_drone/3-203374-A-391.wav,no_drone,train,1.0216875
data/processed/audio/drone/B_S2_D1_067-bebop_002_.wav,drone,train,1.024
data/processed/audio/no_drone/4-181708-A-320.wav,no_drone,train,1.0216875
data/processed/audio/no_drone/1-28005-A-181.wav,no_drone,train,1.0216875
data/processed/audio/drone/Membo_0_012-membo_002_.wav,drone,train,1.024
data/processed/audio/drone/mixed_membo_58-membo_003_.wav,drone,train,1.024
data/processed/audio/drone/Membo_2_010-membo_000_.wav,drone,train,1.024
data/processed/audio/no_drone/3-139958-A-371.wav,no_drone,train,1.0216875
data/processed/audio/drone/Membo_0_039-membo_001_.wav,drone,train,1.024
data/processed/audio/no_drone/3-144106-A-323.wav,no_drone,train,1.0216875
data/processed/audio/no_drone/5-193473-B-121.wav,no_drone,train,1.0216875
data/processed/audio/no_drone/4-161105-B-470.wav,no_drone,train,1.0216875
data/processed/audio/no_drone/5-235956-A-473.wav,no_drone,train,1.0216875
data/processed/audio/no_drone/3-159445-A-454.wav,no_drone,train,0.95975
data/processed/audio/no_drone/3-150979-A-400.wav,no_drone,train,1.0216875
data/processed/audio/no_drone/exercise_bike007.wav,no_drone,train,4.992
data/processed/audio/no_drone/5-188655-A-101.wav,no_drone,train,1.0216875
data/processed/audio/no_drone/4-102871-A-421.wav,no_drone,train,1.0216875
data/processed/audio/drone/B_S2_D1_115-bebop_000_.wav,drone,train,1.024
data/processed/audio/no_drone/5-156026-A-42.wav,no_drone,train,0.97525
data/processed/audio/drone/mixed_23-bebop_004_.wav,drone,train,0.904
data/processed/audio/no_drone/3-103599-A-253.wav,no_drone,train,1.0216875
data/processed/audio/drone/extra_membo_D2_2052.wav,drone,train,1.002625
data/processed/audio/drone/extra_membo_D2_2053.wav,drone,train,1.0026875
data/processed/audio/drone/extra_membo_D2_2003.wav,drone,train,1.0026875
data/processed/audio/no_drone/1-196660-A-84.wav,no_drone,train,0.95975
data/processed/audio/drone/B_S2_D1_089-bebop_002_.wav,drone,train,1.024
data/processed/audio/drone/mixed_34-bebop_000_.wav,drone,train,1.024
data/processed/audio/no_drone/3-163607-B-134.wav,no_drone,train,0.95975
data/processed/audio/no_drone/3-108791-A-184.wav,no_drone,train,0.95975
data/processed/audio/no_drone/4-196672-A-83.wav,no_drone,train,1.0216875
data/processed/audio/no_drone/5-211408-A-370.wav,no_drone,train,1.0216875
data/processed/audio/no_drone/1-208757-D-20.wav,no_drone,train,1.0216875
data/processed/audio/drone/mixed_membo_63-membo_003_.wav,drone,train,1.024
data/processed/audio/drone/mixed_31-bebop_002_.wav,drone,train,1.024
data/processed/audio/no_drone/1-61212-A-321.wav,no_drone,train,1.0216875
data/processed/audio/drone/B_S2_D1_126-bebop_003_.wav,drone,train,1.024
data/processed/audio/no_drone/1-23706-A-490.wav,no_drone,train,1.0216875
data/processed/audio/no_drone/5-195710-A-101.wav,no_drone,train,1.0216875
data/processed/audio/no_drone/1-172649-D-403.wav,no_drone,train,1.0216875
data/processed/audio/drone/B_S2_D1_099-bebop_003_.wav,drone,train,1.024
data/processed/audio/drone/mixed_membo_2-membo_002_.wav,drone,train,1.024
data/processed/audio/no_drone/2-72547-C-144.wav,no_drone,train,0.95975
data/processed/audio/no_drone/4-183882-A-283.wav,no_drone,train,1.0216875
data/processed/audio/drone/Membo_2_019-membo_002_.wav,drone,train,1.024
data/processed/audio/drone/Membo_0_006-membo_001_.wav,drone,train,1.024
data/processed/audio/no_drone/1-57316-A-132.wav,no_drone,train,0.97525
data/processed/audio/no_drone/2-70052-A-423.wav,no_drone,train,1.0216875
data/processed/audio/drone/mixed_10-bebop_000_.wav,drone,train,1.024
data/processed/audio/drone/mixed_membo_63-membo_001_.wav,drone,train,1.024
data/processed/audio/no_drone/5-198411-G-201.wav,no_drone,train,1.0216875
data/processed/audio/drone/B_S2_D1_100-bebop_002_.wav,drone,train,1.024
data/processed/audio/drone/mixed_membo_33-membo_003_.wav,drone,train,1.024
data/processed/audio/drone/mixed_30-bebop_002_.wav,drone,train,1.024
data/processed/audio/no_drone/1-59102-A-130.wav,no_drone,train,1.0216875
data/processed/audio/drone/B_S2_D1_093-bebop_001_.wav,drone,train,1.024
data/processed/audio/drone/mixed_15-bebop_003_.wav,drone,train,1.024
data/processed/audio/drone/mixed_4-bebop_000_.wav,drone,train,1.024
data/processed/audio/no_drone/5-214759-B-52.wav,no_drone,train,0.97525
data/processed/audio/drone/mixed_membo_7-membo_003_.wav,drone,train,1.024
data/processed/audio/no_drone/3-155583-A-142.wav,no_drone,train,0.97525
data/processed/audio/no_drone/silence134.wav,no_drone,train,1.1145625
data/processed/audio/drone/mixed_27-bebop_000_.wav,drone,train,1.024
data/processed/audio/no_drone/4-160999-A-100.wav,no_drone,train,1.0216875
data/processed/audio/no_drone/5-157204-B-160.wav,no_drone,train,1.0216875
data/processed/audio/drone/B_S2_D1_130-bebop_003_.wav,drone,train,1.024
data/processed/audio/drone/Membo_1_042-membo_000_.wav,drone,train,1.024
data/processed/audio/no_drone/2-118072-A-04.wav,no_drone,train,0.95975
data/processed/audio/drone/Membo_1_044-membo_001_.wav,drone,train,1.024
data/processed/audio/drone/Membo_0_000-membo_001_.wav,drone,train,1.024
data/processed/audio/drone/B_S2_D1_093-bebop_003_.wav,drone,train,1.024
data/processed/audio/drone/mixed_65-bebop_002_.wav,drone,train,1.024
data/processed/audio/drone/B_S2_D1_083-bebop_003_.wav,drone,train,1.024
data/processed/audio/no_drone/4-156227-A-93.wav,no_drone,train,1.0216875
data/processed/audio/drone/mixed_membo_20-membo_000_.wav,drone,train,1.024
data/processed/audio/no_drone/3-142593-A-380.wav,no_drone,train,1.0216875
